"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
2,2025-06-21 19:14:07.540617,2025-06-21 19:14:08.363087,0.821325063705444,0,1.21955552606164,8
5,2025-06-21 19:14:07.544897,2025-06-21 19:14:08.377606,0.830903053283691,0,0.0517206932288015,8
1,2025-06-21 19:14:07.540446,2025-06-21 19:14:08.406612,0.865017175674438,0,5.35657442001027,8
3,2025-06-21 19:14:07.546461,2025-06-21 19:14:08.426367,0.879338979721069,0,0.191318773354786,8
7,2025-06-21 19:14:07.544609,2025-06-21 19:14:08.441109,0.89553689956665,0,2.55506693563565,8
6,2025-06-21 19:14:07.540685,2025-06-21 19:14:08.445732,0.903677940368652,0,1.70074754846461,8
4,2025-06-21 19:14:07.542001,2025-06-21 19:14:08.530913,0.988355875015259,0,0.202931397444316,8
9,2025-06-21 19:14:08.407825,2025-06-21 19:14:09.157489,0.749606132507324,0,5.91848426927759,8
8,2025-06-21 19:14:08.401024,2025-06-21 19:14:09.157901,0.756695032119751,0,3.83325680893858,8
10,2025-06-21 19:14:08.443854,2025-06-21 19:14:09.212365,0.76845908164978,0,3.88914717013888,8
11,2025-06-21 19:14:08.47038,2025-06-21 19:14:09.23024,0.759807109832764,0,0.422674593266025,8
13,2025-06-21 19:14:08.485925,2025-06-21 19:14:09.258233,0.772241830825806,1,17.2606265270723,8
12,2025-06-21 19:14:08.479003,2025-06-21 19:14:09.264634,0.785581827163696,0,2.30952907670306,8
14,2025-06-21 19:14:08.575939,2025-06-21 19:14:09.444156,0.868163824081421,1,18.2013958770774,8
16,2025-06-21 19:14:09.172971,2025-06-21 19:14:09.779264,0.606237173080444,0,5.11678548650832,8
17,2025-06-21 19:14:09.229557,2025-06-21 19:14:09.795168,0.565560102462769,0,3.2765375630787,8
19,2025-06-21 19:14:09.276471,2025-06-21 19:14:09.832521,0.555999040603638,0,3.84848719140034,8
18,2025-06-21 19:14:09.243422,2025-06-21 19:14:09.850113,0.606641054153442,0,4.46719299493515,8
20,2025-06-21 19:14:09.283987,2025-06-21 19:14:09.874597,0.590558052062988,0,1.21863747124217,8
15,2025-06-21 19:14:09.167424,2025-06-21 19:14:10.050221,0.882747888565063,0,1.54501014407227,8
21,2025-06-21 19:14:09.454071,2025-06-21 19:14:10.050744,0.59661602973938,0,3.93887707102905,8
22,2025-06-21 19:14:09.806604,2025-06-21 19:14:10.349346,0.542683839797974,0,1.06588529589746,8
23,2025-06-21 19:14:09.813377,2025-06-21 19:14:10.413607,0.600165843963623,0,3.3271673786377,8
24,2025-06-21 19:14:09.852546,2025-06-21 19:14:10.429458,0.57685399055481,0,4.33739633998819,8
26,2025-06-21 19:14:09.890427,2025-06-21 19:14:10.474362,0.583858966827393,0,1.00186226508719,8
25,2025-06-21 19:14:09.876513,2025-06-21 19:14:10.466111,0.589530944824219,0,7.16601673098557,8
28,2025-06-21 19:14:10.071683,2025-06-21 19:14:10.65875,0.58701491355896,0,2.50885957032109,8
27,2025-06-21 19:14:10.065565,2025-06-21 19:14:10.662065,0.596439838409424,0,1.75540804783091,8
29,2025-06-21 19:14:10.386152,2025-06-21 19:14:10.895709,0.509501934051514,0,4.95041361566413,8
30,2025-06-21 19:14:10.443473,2025-06-21 19:14:10.98323,0.539705038070679,1,14.1735391891055,8
31,2025-06-21 19:14:10.487613,2025-06-21 19:14:11.022588,0.534855842590332,0,0.368304152477641,8
33,2025-06-21 19:14:10.50165,2025-06-21 19:14:11.06872,0.56701397895813,0,5.56797316133748,8
32,2025-06-21 19:14:10.492435,2025-06-21 19:14:11.095439,0.602757215499878,0,0.166530624786465,8
34,2025-06-21 19:14:10.671812,2025-06-21 19:14:11.157994,0.486132144927979,0,0.720113623249308,8
35,2025-06-21 19:14:10.678053,2025-06-21 19:14:11.33855,0.660441875457764,0,8.00319861570318,8
37,2025-06-21 19:14:11.0182,2025-06-21 19:14:11.557207,0.538949966430664,0,1.13536036066508,8
38,2025-06-21 19:14:11.044395,2025-06-21 19:14:11.575205,0.530751943588257,0,1.15800215445724,8
36,2025-06-21 19:14:10.930908,2025-06-21 19:14:11.580014,0.6490478515625,0,1.22323510542159,8
39,2025-06-21 19:14:11.09373,2025-06-21 19:14:11.625483,0.531698942184448,0,2.42471888019711,8
40,2025-06-21 19:14:11.132063,2025-06-21 19:14:11.644865,0.51274585723877,0,4.57409695596276,8
41,2025-06-21 19:14:11.18263,2025-06-21 19:14:11.659011,0.476321935653687,0,1.44693720991056,8
42,2025-06-21 19:14:11.353028,2025-06-21 19:14:11.886108,0.533018112182617,0,4.2728334204653,8
43,2025-06-21 19:14:11.576866,2025-06-21 19:14:12.071915,0.494994878768921,0,2.37434376895958,8
44,2025-06-21 19:14:11.598409,2025-06-21 19:14:12.097006,0.498541116714478,1,14.9873565584735,8
45,2025-06-21 19:14:11.599685,2025-06-21 19:14:12.133358,0.533557176589966,0,4.78121263325178,8
46,2025-06-21 19:14:11.64674,2025-06-21 19:14:12.152782,0.505988836288452,0,4.64664800463089,8
47,2025-06-21 19:14:11.676444,2025-06-21 19:14:12.208765,0.532268047332764,0,3.3141939631787,8
48,2025-06-21 19:14:11.705275,2025-06-21 19:14:12.244913,0.539521932601929,0,7.33444305864903,8
49,2025-06-21 19:14:11.897304,2025-06-21 19:14:12.418402,0.521041870117188,0,1.56733091590361,8
50,2025-06-21 19:14:12.092863,2025-06-21 19:14:12.612184,0.51926589012146,0,5.66297888367556e-08,8
52,2025-06-21 19:14:12.15186,2025-06-21 19:14:12.653601,0.501686096191406,0,1.23072710593756,8
51,2025-06-21 19:14:12.118537,2025-06-21 19:14:12.645067,0.526476144790649,0,0.293869423781412,8
53,2025-06-21 19:14:12.174574,2025-06-21 19:14:12.71532,0.540690898895264,1,13.857503236204,8
55,2025-06-21 19:14:12.26279,2025-06-21 19:14:12.752019,0.489174842834473,0,4.62871501907626,8
54,2025-06-21 19:14:12.228842,2025-06-21 19:14:12.790351,0.561454057693481,0,0.778635624990415,8
56,2025-06-21 19:14:12.436248,2025-06-21 19:14:12.89339,0.457083940505981,0,3.38350816385125,8
57,2025-06-21 19:14:12.631762,2025-06-21 19:14:13.106375,0.474558115005493,0,1.03146942333334,8
59,2025-06-21 19:14:12.666937,2025-06-21 19:14:13.120433,0.45344090461731,0,4.44547954852345,8
58,2025-06-21 19:14:12.665537,2025-06-21 19:14:13.211548,0.545948028564453,0,1.59405927255548,8
60,2025-06-21 19:14:12.734633,2025-06-21 19:14:13.260706,0.526013851165771,0,6.87369987055143,8
62,2025-06-21 19:14:12.802855,2025-06-21 19:14:13.293947,0.491034030914307,0,6.0574271782171,8
61,2025-06-21 19:14:12.772028,2025-06-21 19:14:13.297448,0.525354146957397,0,2.28306588645667,8
63,2025-06-21 19:14:12.913368,2025-06-21 19:14:13.431416,0.517992973327637,0,0.948735654931739,8
65,2025-06-21 19:14:13.138021,2025-06-21 19:14:13.634122,0.496037006378174,0,1.75460272566349,8
64,2025-06-21 19:14:13.123546,2025-06-21 19:14:13.65579,0.532189846038818,0,2.02694917244732,8
66,2025-06-21 19:14:13.219928,2025-06-21 19:14:13.721691,0.501708984375,0,0.572661791572685,8
67,2025-06-21 19:14:13.275697,2025-06-21 19:14:13.777533,0.501718997955322,0,2.46864030818375,8
68,2025-06-21 19:14:13.302057,2025-06-21 19:14:13.825583,0.52341103553772,0,2.72401867549523,8
69,2025-06-21 19:14:13.309131,2025-06-21 19:14:13.84524,0.536051988601685,0,3.60669062540007,8
70,2025-06-21 19:14:13.440335,2025-06-21 19:14:13.89968,0.45922589302063,0,1.06514568656306,8
71,2025-06-21 19:14:13.653583,2025-06-21 19:14:14.14056,0.486859083175659,0,0.597102518995055,8
74,2025-06-21 19:14:13.792394,2025-06-21 19:14:14.285448,0.492999076843262,0,1.91345152788879,8
73,2025-06-21 19:14:13.733447,2025-06-21 19:14:14.314535,0.581012010574341,0,3.32514051250074,8
72,2025-06-21 19:14:13.673371,2025-06-21 19:14:14.294799,0.621365070343018,0,7.30208060475663,8
75,2025-06-21 19:14:13.842693,2025-06-21 19:14:14.417044,0.574233055114746,0,1.13985830549367,8
76,2025-06-21 19:14:13.858995,2025-06-21 19:14:14.435482,0.576433181762695,0,2.14720273209325,8
77,2025-06-21 19:14:13.911361,2025-06-21 19:14:14.470914,0.559494972229004,0,0.70058477241974,8
78,2025-06-21 19:14:14.185253,2025-06-21 19:14:14.771814,0.586498022079468,0,0.104118090886126,8
79,2025-06-21 19:14:14.319707,2025-06-21 19:14:14.858771,0.539005041122437,1,47.1090182287514,8
81,2025-06-21 19:14:14.336683,2025-06-21 19:14:14.893138,0.556291818618774,0,1.77730840280775,8
80,2025-06-21 19:14:14.333184,2025-06-21 19:14:14.917605,0.584362983703613,0,1.40165146213246,8
82,2025-06-21 19:14:14.458222,2025-06-21 19:14:15.077342,0.619059085845947,0,3.16661314870804,8
83,2025-06-21 19:14:14.465555,2025-06-21 19:14:15.091249,0.625637054443359,0,3.30804489320747,8
84,2025-06-21 19:14:14.50251,2025-06-21 19:14:15.169343,0.666776180267334,0,3.44666974513427,8
85,2025-06-21 19:14:14.790924,2025-06-21 19:14:15.423761,0.632780075073242,1,13.1642828949341,8
