"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
7,2025-06-25 23:18:23.919306,2025-06-25 23:18:24.369796,0.449919939041138,1,119.891834302767,8
6,2025-06-25 23:18:23.917004,2025-06-25 23:18:24.375951,0.458402872085571,1,24.1779067496698,8
5,2025-06-25 23:18:23.918919,2025-06-25 23:18:24.386912,0.467443943023682,1,79.9080052155596,8
2,2025-06-25 23:18:23.916858,2025-06-25 23:18:24.391402,0.474001884460449,1,250.77204724453,8
1,2025-06-25 23:18:23.916857,2025-06-25 23:18:24.392079,0.474655866622925,1,23.5657254639068,8
4,2025-06-25 23:18:23.91892,2025-06-25 23:18:24.411453,0.491408109664917,1,206.841544468898,8
3,2025-06-25 23:18:23.916914,2025-06-25 23:18:24.445129,0.527666091918945,1,138.114144767871,8
8,2025-06-25 23:18:24.409815,2025-06-25 23:18:24.915099,0.505226850509644,1,23.0109378333109,8
10,2025-06-25 23:18:24.426733,2025-06-25 23:18:24.93767,0.510883092880249,1,30.9839086408752,8
9,2025-06-25 23:18:24.415641,2025-06-25 23:18:24.958899,0.543204069137573,1,100.535292635973,8
12,2025-06-25 23:18:24.43359,2025-06-25 23:18:24.961005,0.527359008789062,1,18.583649357798,8
11,2025-06-25 23:18:24.426694,2025-06-25 23:18:24.987198,0.56044602394104,1,223.155945275952,8
13,2025-06-25 23:18:24.453886,2025-06-25 23:18:25.006607,0.552672147750854,1,28.0515277085612,8
14,2025-06-25 23:18:24.493501,2025-06-25 23:18:25.048446,0.554886102676392,1,147.214976643803,8
15,2025-06-25 23:18:24.925299,2025-06-25 23:18:25.309372,0.384016036987305,1,16.2167900514492,8
17,2025-06-25 23:18:24.970424,2025-06-25 23:18:25.328605,0.358125925064087,1,16.6306045000889,8
18,2025-06-25 23:18:24.97234,2025-06-25 23:18:25.331951,0.359560012817383,1,18.4625906793505,8
16,2025-06-25 23:18:24.958369,2025-06-25 23:18:25.340267,0.381837129592896,1,296.222416395341,8
20,2025-06-25 23:18:25.0256,2025-06-25 23:18:25.399637,0.37398099899292,1,28.2255945562755,8
21,2025-06-25 23:18:25.0621,2025-06-25 23:18:25.40836,0.34620213508606,1,81.059659734315,8
19,2025-06-25 23:18:25.001489,2025-06-25 23:18:25.41114,0.409593820571899,1,21.4055176480672,8
23,2025-06-25 23:18:25.343055,2025-06-25 23:18:25.737862,0.394749164581299,1,957.394587767376,8
24,2025-06-25 23:18:25.344551,2025-06-25 23:18:25.734564,0.389949083328247,1,23.0830633579882,8
22,2025-06-25 23:18:25.319652,2025-06-25 23:18:25.747168,0.427447080612183,1,62.7840147929899,8
25,2025-06-25 23:18:25.352249,2025-06-25 23:18:25.759088,0.406780958175659,1,13.731786627565,8
28,2025-06-25 23:18:25.427493,2025-06-25 23:18:25.814701,0.387094020843506,1,124.462573909917,8
27,2025-06-25 23:18:25.422793,2025-06-25 23:18:25.823467,0.400616884231567,1,35.9446182375991,8
26,2025-06-25 23:18:25.415401,2025-06-25 23:18:25.856585,0.441126823425293,1,114.291383461228,8
29,2025-06-25 23:18:25.746932,2025-06-25 23:18:26.208686,0.461631059646606,1,26.9687850892186,8
32,2025-06-25 23:18:25.768013,2025-06-25 23:18:26.211122,0.443050146102905,1,124.099840309515,8
31,2025-06-25 23:18:25.767177,2025-06-25 23:18:26.240699,0.472317934036255,1,58.138146770887,8
30,2025-06-25 23:18:25.754074,2025-06-25 23:18:26.24659,0.492388010025024,1,14.7007446951846,8
34,2025-06-25 23:18:25.839186,2025-06-25 23:18:26.263968,0.424542903900146,1,35.2278803254808,8
33,2025-06-25 23:18:25.831993,2025-06-25 23:18:26.277335,0.445286989212036,1,23.1931252231482,8
35,2025-06-25 23:18:25.866117,2025-06-25 23:18:26.373338,0.507159948348999,1,101.767759778406,8
36,2025-06-25 23:18:26.226347,2025-06-25 23:18:26.611843,0.3853759765625,1,32.3965119462425,8
40,2025-06-25 23:18:26.277548,2025-06-25 23:18:26.643886,0.366281032562256,1,17.9340363667732,8
39,2025-06-25 23:18:26.268294,2025-06-25 23:18:26.63841,0.370055198669434,1,108.24033066534,8
38,2025-06-25 23:18:26.263006,2025-06-25 23:18:26.644843,0.381783008575439,1,37.0766519208128,8
37,2025-06-25 23:18:26.228578,2025-06-25 23:18:26.658454,0.429817914962769,0,6.61230336090604,8
41,2025-06-25 23:18:26.294264,2025-06-25 23:18:26.68879,0.394449949264526,1,19.4918475432697,8
42,2025-06-25 23:18:26.389681,2025-06-25 23:18:26.780279,0.390488862991333,1,21.9722464347859,8
46,2025-06-25 23:18:26.657535,2025-06-25 23:18:27.059359,0.401769876480103,1,12.4661711793119,8
45,2025-06-25 23:18:26.656804,2025-06-25 23:18:27.070523,0.413660049438477,1,22.5574271304377,8
43,2025-06-25 23:18:26.629585,2025-06-25 23:18:27.083235,0.45359206199646,1,282.111326749191,8
44,2025-06-25 23:18:26.652711,2025-06-25 23:18:27.084839,0.432003021240234,1,101.307028640821,8
48,2025-06-25 23:18:26.698019,2025-06-25 23:18:27.098573,0.400501012802124,1,253.859393793776,8
47,2025-06-25 23:18:26.670334,2025-06-25 23:18:27.115885,0.44549298286438,1,19.6923811941695,8
49,2025-06-25 23:18:26.797251,2025-06-25 23:18:27.192962,0.395650148391724,0,7.85925630691217,8
50,2025-06-25 23:18:27.081134,2025-06-25 23:18:27.506825,0.425570964813232,1,20.7605419201932,8
52,2025-06-25 23:18:27.101095,2025-06-25 23:18:27.542333,0.441104888916016,1,99.9517807976823,8
51,2025-06-25 23:18:27.089556,2025-06-25 23:18:27.553032,0.463413953781128,1,20.2540314325394,8
53,2025-06-25 23:18:27.104099,2025-06-25 23:18:27.555815,0.451662063598633,1,98.5561884846024,8
55,2025-06-25 23:18:27.12647,2025-06-25 23:18:27.554592,0.42806601524353,1,54.9827615710874,8
54,2025-06-25 23:18:27.121587,2025-06-25 23:18:27.599117,0.477398157119751,1,19.3999446429834,8
56,2025-06-25 23:18:27.207068,2025-06-25 23:18:27.63913,0.431996822357178,1,67.5662660333525,8
58,2025-06-25 23:18:27.560494,2025-06-25 23:18:27.939221,0.378676891326904,0,1.74514102467083,8
60,2025-06-25 23:18:27.565482,2025-06-25 23:18:27.937431,0.371819972991943,1,161.649302545368,8
57,2025-06-25 23:18:27.526503,2025-06-25 23:18:27.943905,0.41734504699707,1,86.7304094729294,8
59,2025-06-25 23:18:27.564605,2025-06-25 23:18:27.947392,0.382735013961792,1,142.598671406297,8
61,2025-06-25 23:18:27.566746,2025-06-25 23:18:27.949932,0.383061170578003,0,5.90163407827817,8
62,2025-06-25 23:18:27.624607,2025-06-25 23:18:28.01676,0.392100095748901,1,31.3599832659454,8
63,2025-06-25 23:18:27.65679,2025-06-25 23:18:28.057932,0.401087999343872,0,8.53693298718036,8
