2,2025-06-21 19:54:37.149366,2025-06-21 19:54:37.805287,0.654793977737427,1,36.0326029233277,8
"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
3,2025-06-21 19:54:37.150013,2025-06-21 19:54:37.803876,0.652878999710083,1,22.9239376514883,8
4,2025-06-21 19:54:37.149208,2025-06-21 19:54:37.820856,0.670895099639893,1,36.6747606486158,8
7,2025-06-21 19:54:37.15049,2025-06-21 19:54:37.826501,0.675398111343384,1,54.799966816345,8
5,2025-06-21 19:54:37.153549,2025-06-21 19:54:37.826349,0.672063827514648,1,25.1364656923575,8
6,2025-06-21 19:54:37.154717,2025-06-21 19:54:37.851379,0.696071863174438,1,33.4172698190332,8
1,2025-06-21 19:54:37.152398,2025-06-21 19:54:37.913461,0.760299921035767,1,44.9482736336339,8
8,2025-06-21 19:54:37.847887,2025-06-21 19:54:38.487196,0.639256954193115,1,35.2539479474645,8
9,2025-06-21 19:54:37.846823,2025-06-21 19:54:38.4964,0.649528980255127,1,38.3087520099323,8
11,2025-06-21 19:54:37.872887,2025-06-21 19:54:38.522162,0.649221897125244,0,10.8828209702252,8
10,2025-06-21 19:54:37.861439,2025-06-21 19:54:38.534495,0.672936916351318,1,55.2492152879372,8
12,2025-06-21 19:54:37.869757,2025-06-21 19:54:38.536284,0.666473865509033,1,25.6197444429729,8
13,2025-06-21 19:54:37.906144,2025-06-21 19:54:38.606605,0.700408935546875,1,262.297442760138,8
14,2025-06-21 19:54:37.966438,2025-06-21 19:54:38.625492,0.658789157867432,1,40.3637354266492,8
16,2025-06-21 19:54:38.51484,2025-06-21 19:54:39.041205,0.526227951049805,1,15.6997694678652,8
15,2025-06-21 19:54:38.504481,2025-06-21 19:54:39.046934,0.542300939559937,1,13.0330754126498,8
17,2025-06-21 19:54:38.541093,2025-06-21 19:54:39.05126,0.510102033615112,1,27.3959345331532,8
19,2025-06-21 19:54:38.560119,2025-06-21 19:54:39.065307,0.505133867263794,1,29.8188415621293,8
18,2025-06-21 19:54:38.545532,2025-06-21 19:54:39.175186,0.629595994949341,1,133.589078071359,8
20,2025-06-21 19:54:38.632927,2025-06-21 19:54:39.176297,0.543316841125488,1,31.662601550197,8
21,2025-06-21 19:54:38.652152,2025-06-21 19:54:39.18791,0.535643100738525,1,112.225234597545,8
25,2025-06-21 19:54:39.090364,2025-06-21 19:54:39.595369,0.504950046539307,1,224.169284021837,8
23,2025-06-21 19:54:39.065,2025-06-21 19:54:39.610208,0.545149087905884,1,38.7288241031925,8
