"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
7,2025-06-27 17:53:03.114388,2025-06-27 17:53:03.656494,0.541565895080566,0,4.38383968024054,8
6,2025-06-27 17:53:03.112385,2025-06-27 17:53:03.697745,0.584084033966064,0,4.42379102339108,8
4,2025-06-27 17:53:03.114359,2025-06-27 17:53:03.700734,0.585164785385132,1,13.0438700351663,8
3,2025-06-27 17:53:03.112223,2025-06-27 17:53:03.718549,0.605645895004272,0,5.32872432712724,8
5,2025-06-27 17:53:03.114195,2025-06-27 17:53:03.713931,0.59914493560791,0,4.63686557854707,8
1,2025-06-27 17:53:03.112182,2025-06-27 17:53:03.72304,0.610261917114258,0,9.13940225998949,8
2,2025-06-27 17:53:03.112182,2025-06-27 17:53:03.730523,0.617250919342041,1,27.714709194896,8
8,2025-06-27 17:53:03.698608,2025-06-27 17:53:04.389717,0.691056966781616,0,9.76583989715346,8
14,2025-06-27 17:53:03.779414,2025-06-27 17:53:04.417885,0.638412952423096,0,8.25551907926464,8
9,2025-06-27 17:53:03.725298,2025-06-27 17:53:04.417537,0.692185878753662,0,2.13644413447461,8
11,2025-06-27 17:53:03.760258,2025-06-27 17:53:04.42252,0.662206888198853,0,7.41235038151188,8
10,2025-06-27 17:53:03.744806,2025-06-27 17:53:04.435067,0.69020414352417,1,14.6172347682366,8
13,2025-06-27 17:53:03.775775,2025-06-27 17:53:04.442344,0.666514873504639,0,3.75192327813815,8
12,2025-06-27 17:53:03.770963,2025-06-27 17:53:04.455736,0.684724807739258,0,1.04311219140323,8
19,2025-06-27 17:53:04.45432,2025-06-27 17:53:05.00002,0.54558801651001,0,6.31641669942547,8
15,2025-06-27 17:53:04.408835,2025-06-27 17:53:05.001651,0.59275484085083,0,0.720797798709813,8
18,2025-06-27 17:53:04.43945,2025-06-27 17:53:05.049735,0.610235214233398,0,1.18109148405992,8
16,2025-06-27 17:53:04.431301,2025-06-27 17:53:05.084948,0.653584957122803,0,10.3752023034031,8
21,2025-06-27 17:53:04.472284,2025-06-27 17:53:05.089965,0.617562055587769,1,16.1583927723975,8
20,2025-06-27 17:53:04.459229,2025-06-27 17:53:05.118262,0.658967018127441,0,4.8403542311536,8
17,2025-06-27 17:53:04.4315,2025-06-27 17:53:05.12125,0.689692974090576,1,17.1009051124308,8
22,2025-06-27 17:53:05.012636,2025-06-27 17:53:05.666538,0.65384316444397,0,7.63691736299622,8
23,2025-06-27 17:53:05.019328,2025-06-27 17:53:05.681019,0.661633014678955,1,16.1858191521044,8
26,2025-06-27 17:53:05.100134,2025-06-27 17:53:05.709124,0.608874797821045,0,5.31584910034458,8
24,2025-06-27 17:53:05.066493,2025-06-27 17:53:05.713808,0.647260904312134,0,2.27988778514766,8
25,2025-06-27 17:53:05.099473,2025-06-27 17:53:05.729882,0.630353927612305,0,1.97268939470183,8
27,2025-06-27 17:53:05.131223,2025-06-27 17:53:05.770522,0.63916802406311,1,16.1999241435221,8
