"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
3,2025-07-02 00:57:36.132354,2025-07-02 00:57:36.568139,0.435247898101807,1,12.7751243417881,8
4,2025-07-02 00:57:36.133439,2025-07-02 00:57:36.579853,0.44585108757019,0,3.94596697953679,8
7,2025-07-02 00:57:36.134601,2025-07-02 00:57:36.599923,0.464756011962891,1,10.3598669175884,8
5,2025-07-02 00:57:36.134385,2025-07-02 00:57:36.603012,0.468075037002563,1,37.80294572787,8
1,2025-07-02 00:57:36.133007,2025-07-02 00:57:36.620873,0.487308979034424,0,4.01588209181948,8
2,2025-07-02 00:57:36.132008,2025-07-02 00:57:36.6297,0.497134923934937,0,1.82237616476016,8
6,2025-07-02 00:57:36.133299,2025-07-02 00:57:36.688903,0.554478883743286,1,41.4843990993306,8
8,2025-07-02 00:57:36.60964,2025-07-02 00:57:37.161828,0.552134037017822,1,22.2638295358647,8
9,2025-07-02 00:57:36.631025,2025-07-02 00:57:37.224429,0.59326696395874,0,2.9941886154797,8
10,2025-07-02 00:57:36.63266,2025-07-02 00:57:37.244236,0.611424922943115,0,6.22772762632248,8
13,2025-07-02 00:57:36.695053,2025-07-02 00:57:37.236166,0.541055917739868,1,24.2907151869968,8
12,2025-07-02 00:57:36.693246,2025-07-02 00:57:37.245459,0.552162885665894,0,3.06385384820136,8
14,2025-07-02 00:57:36.730022,2025-07-02 00:57:37.304899,0.574756860733032,1,27.7145803084299,8
11,2025-07-02 00:57:36.631408,2025-07-02 00:57:37.513788,0.882327079772949,1,10.5234937767032,8
15,2025-07-02 00:57:37.187214,2025-07-02 00:57:37.577699,0.390429973602295,0,7.76050104603841,8
17,2025-07-02 00:57:37.278512,2025-07-02 00:57:37.710926,0.432356834411621,1,20.8862928766717,8
18,2025-07-02 00:57:37.278626,2025-07-02 00:57:37.72218,0.443497896194458,0,9.41024236630905,8
19,2025-07-02 00:57:37.278843,2025-07-02 00:57:37.758569,0.479673862457275,1,15.6050707506507,8
