"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
3,2025-06-29 00:18:58.476872,2025-06-29 00:18:59.017916,0.540499925613403,1,21.2353116198023,8
6,2025-06-29 00:18:58.481145,2025-06-29 00:18:59.030063,0.5483717918396,1,18.9147805462436,8
5,2025-06-29 00:18:58.477047,2025-06-29 00:18:59.035336,0.557713985443115,1,20.5045024441775,8
4,2025-06-29 00:18:58.477493,2025-06-29 00:18:59.079245,0.600290060043335,1,19.6534685284561,8
7,2025-06-29 00:18:58.479096,2025-06-29 00:18:59.086264,0.606579065322876,0,8.13378693425332,8
1,2025-06-29 00:18:58.476855,2025-06-29 00:18:59.087389,0.609943151473999,0,9.00911059249131,8
2,2025-06-29 00:18:58.476881,2025-06-29 00:18:59.09749,0.620034217834473,1,91.9880783041956,8
9,2025-06-29 00:18:59.078406,2025-06-29 00:18:59.675736,0.597275972366333,0,6.0553700887749,8
10,2025-06-29 00:18:59.092743,2025-06-29 00:18:59.677672,0.584874868392944,0,7.50336675262418,8
8,2025-06-29 00:18:59.089462,2025-06-29 00:18:59.7008,0.611286163330078,0,7.75264430131774,8
11,2025-06-29 00:18:59.12934,2025-06-29 00:18:59.709237,0.579840898513794,1,38.3182305383513,8
13,2025-06-29 00:18:59.143514,2025-06-29 00:18:59.73657,0.593005895614624,0,3.49144378937034,8
12,2025-06-29 00:18:59.140589,2025-06-29 00:18:59.744629,0.603984832763672,1,15.9641911880141,8
14,2025-06-29 00:18:59.164055,2025-06-29 00:18:59.830183,0.666075944900513,1,15.2030278270302,8
15,2025-06-29 00:18:59.686599,2025-06-29 00:19:00.152291,0.465583086013794,1,21.3013242512913,8
18,2025-06-29 00:18:59.724655,2025-06-29 00:19:00.207149,0.482436895370483,1,17.5250340375575,8
16,2025-06-29 00:18:59.687545,2025-06-29 00:19:00.218817,0.531213998794556,0,11.4708063010941,8
17,2025-06-29 00:18:59.715701,2025-06-29 00:19:00.237603,0.521844863891602,1,16.7706421436086,8
20,2025-06-29 00:18:59.762145,2025-06-29 00:19:00.258188,0.495925903320312,1,27.5822619841255,8
19,2025-06-29 00:18:59.751949,2025-06-29 00:19:00.274232,0.522228002548218,0,8.59481114865378,8
21,2025-06-29 00:18:59.849771,2025-06-29 00:19:00.348512,0.498682975769043,0,7.89494883060172,8
23,2025-06-29 00:19:00.219797,2025-06-29 00:19:00.703084,0.483231067657471,1,20.256203583905,8
22,2025-06-29 00:19:00.167171,2025-06-29 00:19:00.717075,0.549851179122925,1,22.9370496799704,8
25,2025-06-29 00:19:00.249712,2025-06-29 00:19:00.721744,0.471971035003662,1,16.8859889802981,8
24,2025-06-29 00:19:00.233531,2025-06-29 00:19:00.801393,0.567805051803589,0,8.02643701998235,8
27,2025-06-29 00:19:00.290087,2025-06-29 00:19:00.839502,0.542065858840942,1,17.7989562391641,8
26,2025-06-29 00:19:00.272358,2025-06-29 00:19:00.863273,0.590857982635498,1,16.050619339936,8
28,2025-06-29 00:19:00.360695,2025-06-29 00:19:00.941883,0.581128835678101,0,11.272690003678,8
31,2025-06-29 00:19:00.748804,2025-06-29 00:19:01.246526,0.497663021087646,1,27.0810419414528,8
29,2025-06-29 00:19:00.730478,2025-06-29 00:19:01.252276,0.521730899810791,1,16.1221527972753,8
30,2025-06-29 00:19:00.733179,2025-06-29 00:19:01.261102,0.527862071990967,0,3.22466462521314,8
32,2025-06-29 00:19:00.839502,2025-06-29 00:19:01.375315,0.535754919052124,1,31.0153603822407,8
33,2025-06-29 00:19:00.857594,2025-06-29 00:19:01.392184,0.534534931182861,1,24.2584505507111,8
34,2025-06-29 00:19:00.880553,2025-06-29 00:19:01.401897,0.521219968795776,1,32.0411972123688,8
35,2025-06-29 00:19:00.952965,2025-06-29 00:19:01.460368,0.507349967956543,1,13.6860422104038,8
37,2025-06-29 00:19:01.268919,2025-06-29 00:19:01.807926,0.538887023925781,1,20.7540790702155,8
38,2025-06-29 00:19:01.320635,2025-06-29 00:19:01.825061,0.504371881484985,0,7.84752730610691,8
36,2025-06-29 00:19:01.258374,2025-06-29 00:19:01.84292,0.584480047225952,1,38.3386466627429,8
39,2025-06-29 00:19:01.395876,2025-06-29 00:19:01.922207,0.52627420425415,0,5.9190354196578,8
41,2025-06-29 00:19:01.423978,2025-06-29 00:19:01.94337,0.519335031509399,0,10.8104944549328,8
40,2025-06-29 00:19:01.410157,2025-06-29 00:19:01.963532,0.553318977355957,0,6.94370268090555,8
42,2025-06-29 00:19:01.473815,2025-06-29 00:19:01.970242,0.496370077133179,0,11.8357758469564,8
44,2025-06-29 00:19:01.846035,2025-06-29 00:19:02.386753,0.540657043457031,0,4.05005981231161,8
43,2025-06-29 00:19:01.83139,2025-06-29 00:19:02.392536,0.561089038848877,1,15.4357551939263,8
45,2025-06-29 00:19:01.856934,2025-06-29 00:19:02.408691,0.551645040512085,0,10.7402409520043,8
46,2025-06-29 00:19:01.942068,2025-06-29 00:19:02.468571,0.526444911956787,0,8.8581918201337,8
47,2025-06-29 00:19:01.968783,2025-06-29 00:19:02.502328,0.533489942550659,1,13.3176914771723,8
48,2025-06-29 00:19:01.983224,2025-06-29 00:19:02.54346,0.560171842575073,1,18.2101387429817,8
49,2025-06-29 00:19:01.988147,2025-06-29 00:19:02.569523,0.581318855285645,1,15.9689799664701,8
50,2025-06-29 00:19:02.398752,2025-06-29 00:19:02.923316,0.524503946304321,1,32.0749372280152,8
51,2025-06-29 00:19:02.415551,2025-06-29 00:19:02.933003,0.517396926879883,1,15.8887869625655,8
52,2025-06-29 00:19:02.425674,2025-06-29 00:19:02.952048,0.526319026947021,1,19.2622674154714,8
53,2025-06-29 00:19:02.489578,2025-06-29 00:19:02.979604,0.489974021911621,0,7.63582752608993,8
54,2025-06-29 00:19:02.524394,2025-06-29 00:19:02.99928,0.47482705116272,1,17.4757212329413,8
56,2025-06-29 00:19:02.593781,2025-06-29 00:19:03.068551,0.474713087081909,0,10.6152100304264,8
55,2025-06-29 00:19:02.563912,2025-06-29 00:19:03.080319,0.51635217666626,0,8.55531227872174,8
58,2025-06-29 00:19:02.944765,2025-06-29 00:19:03.442437,0.497612953186035,0,8.94614128160322,8
59,2025-06-29 00:19:02.966887,2025-06-29 00:19:03.474971,0.508023023605347,1,19.9765076545703,8
57,2025-06-29 00:19:02.93866,2025-06-29 00:19:03.497719,0.558697938919067,1,18.8609262905666,8
60,2025-06-29 00:19:02.993322,2025-06-29 00:19:03.545892,0.552515983581543,1,30.0425950297467,8
62,2025-06-29 00:19:03.079028,2025-06-29 00:19:03.564041,0.48495602607727,0,6.7623059092203,8
61,2025-06-29 00:19:03.007721,2025-06-29 00:19:03.563598,0.555740118026733,0,8.03871247053652,8
63,2025-06-29 00:19:03.091527,2025-06-29 00:19:03.66667,0.575025081634521,0,6.33929165900318,8
64,2025-06-29 00:19:03.45791,2025-06-29 00:19:03.927736,0.469768047332764,0,11.3395375464838,8
66,2025-06-29 00:19:03.532968,2025-06-29 00:19:03.998701,0.465675115585327,1,20.3735685297561,8
65,2025-06-29 00:19:03.507178,2025-06-29 00:19:04.038487,0.531235933303833,0,6.8211967258418,8
69,2025-06-29 00:19:03.579006,2025-06-29 00:19:04.066993,0.487932920455933,1,14.2342217024566,8
68,2025-06-29 00:19:03.579156,2025-06-29 00:19:04.099936,0.520666122436523,1,25.030963138417,8
67,2025-06-29 00:19:03.569641,2025-06-29 00:19:04.114589,0.544883966445923,0,10.2929779189312,8
70,2025-06-29 00:19:03.687802,2025-06-29 00:19:04.170878,0.483020067214966,1,20.9313502345389,8
71,2025-06-29 00:19:03.935754,2025-06-29 00:19:04.438918,0.503041982650757,1,13.1581763413356,8
72,2025-06-29 00:19:04.014639,2025-06-29 00:19:04.51173,0.497032880783081,1,12.5388002055185,8
73,2025-06-29 00:19:04.061075,2025-06-29 00:19:04.552591,0.491461992263794,1,21.7613189994062,8
76,2025-06-29 00:19:04.130804,2025-06-29 00:19:04.608308,0.477442979812622,1,20.9337124430382,8
75,2025-06-29 00:19:04.1085,2025-06-29 00:19:04.634115,0.525484085083008,1,17.260120303292,8
74,2025-06-29 00:19:04.077402,2025-06-29 00:19:04.677207,0.599747180938721,0,9.57470638601566,8
77,2025-06-29 00:19:04.192086,2025-06-29 00:19:04.680576,0.48842716217041,1,15.578884460387,8
78,2025-06-29 00:19:04.455146,2025-06-29 00:19:05.007755,0.552412986755371,1,20.8818343373492,8
79,2025-06-29 00:19:04.532514,2025-06-29 00:19:05.076533,0.543952941894531,0,11.8167135625507,8
80,2025-06-29 00:19:04.572286,2025-06-29 00:19:05.121366,0.549026012420654,1,13.3887549695045,8
81,2025-06-29 00:19:04.627055,2025-06-29 00:19:05.12595,0.498838186264038,1,22.711197954449,8
82,2025-06-29 00:19:04.647851,2025-06-29 00:19:05.16873,0.520823001861572,0,6.20202071972495,8
84,2025-06-29 00:19:04.703272,2025-06-29 00:19:05.206532,0.503199100494385,0,9.60740118753598,8
83,2025-06-29 00:19:04.6962,2025-06-29 00:19:05.21726,0.52100396156311,1,15.4115178756062,8
85,2025-06-29 00:19:05.027431,2025-06-29 00:19:05.555616,0.528127193450928,0,3.52649345387102,8
86,2025-06-29 00:19:05.09593,2025-06-29 00:19:05.628698,0.532711029052734,1,24.033608278813,8
88,2025-06-29 00:19:05.138147,2025-06-29 00:19:05.647347,0.509145975112915,1,19.7972930512708,8
89,2025-06-29 00:19:05.185264,2025-06-29 00:19:05.690673,0.505329847335815,0,3.33133507508385,8
87,2025-06-29 00:19:05.134851,2025-06-29 00:19:05.710369,0.575466871261597,1,27.4996102632499,8
91,2025-06-29 00:19:05.230501,2025-06-29 00:19:05.726945,0.496389150619507,1,27.3032503407819,8
90,2025-06-29 00:19:05.222061,2025-06-29 00:19:05.74258,0.520458936691284,1,32.3023064125867,8
92,2025-06-29 00:19:05.578511,2025-06-29 00:19:06.142182,0.56355094909668,1,21.2087925628422,8
93,2025-06-29 00:19:05.645233,2025-06-29 00:19:06.183954,0.538661003112793,1,123.352152688,8
94,2025-06-29 00:19:05.663993,2025-06-29 00:19:06.225737,0.561688899993896,1,15.2723661239286,8
96,2025-06-29 00:19:05.721943,2025-06-29 00:19:06.236738,0.514726877212524,1,20.1330924922473,8
97,2025-06-29 00:19:05.745727,2025-06-29 00:19:06.257189,0.51140308380127,1,26.663092306803,8
95,2025-06-29 00:19:05.715605,2025-06-29 00:19:06.281112,0.565431118011475,1,15.2927125583121,8
98,2025-06-29 00:19:05.76105,2025-06-29 00:19:06.334071,0.572958946228027,1,16.4885039723273,8
99,2025-06-29 00:19:06.162622,2025-06-29 00:19:06.763337,0.600650072097778,1,18.9571595026872,8
100,2025-06-29 00:19:06.201445,2025-06-29 00:19:06.82325,0.621747016906738,1,14.6618057044571,8
104,2025-06-29 00:19:06.299501,2025-06-29 00:19:06.905798,0.606242179870605,0,6.78389107499066,8
101,2025-06-29 00:19:06.249083,2025-06-29 00:19:06.902369,0.653227090835571,1,12.870423385324,8
103,2025-06-29 00:19:06.280752,2025-06-29 00:19:06.949181,0.668370962142944,1,21.3893100046817,8
102,2025-06-29 00:19:06.251864,2025-06-29 00:19:06.95076,0.698838949203491,0,8.02728186100161,8
105,2025-06-29 00:19:06.345265,2025-06-29 00:19:07.016773,0.671445846557617,1,43.5512857138735,8
106,2025-06-29 00:19:06.778712,2025-06-29 00:19:07.395171,0.616400003433228,1,19.5171500309569,8
107,2025-06-29 00:19:06.846561,2025-06-29 00:19:07.437158,0.590481996536255,1,13.2501518100659,8
108,2025-06-29 00:19:06.923362,2025-06-29 00:19:07.489268,0.565845966339111,1,21.4273840235069,8
110,2025-06-29 00:19:06.961474,2025-06-29 00:19:07.502791,0.541260004043579,1,21.432870311796,8
109,2025-06-29 00:19:06.927987,2025-06-29 00:19:07.514026,0.585180997848511,0,10.4774544796334,8
111,2025-06-29 00:19:06.963365,2025-06-29 00:19:07.582631,0.619213104248047,0,5.8795687173517,8
112,2025-06-29 00:19:07.030716,2025-06-29 00:19:07.650287,0.619508028030396,1,14.0416491582604,8
113,2025-06-29 00:19:07.408927,2025-06-29 00:19:07.94575,0.536767959594727,1,17.253950558295,8
114,2025-06-29 00:19:07.451968,2025-06-29 00:19:07.999547,0.547522068023682,1,16.1232802897969,8
116,2025-06-29 00:19:07.516879,2025-06-29 00:19:08.011011,0.494011878967285,1,16.5738397992107,8
117,2025-06-29 00:19:07.526473,2025-06-29 00:19:08.040311,0.513782978057861,1,21.4145768309443,8
115,2025-06-29 00:19:07.504703,2025-06-29 00:19:08.054694,0.549823045730591,1,32.5106589648382,8
118,2025-06-29 00:19:07.59743,2025-06-29 00:19:08.117655,0.52017092704773,1,36.5809978914401,8
119,2025-06-29 00:19:07.657935,2025-06-29 00:19:08.201998,0.544006824493408,1,24.7552462997127,8
120,2025-06-29 00:19:07.961936,2025-06-29 00:19:08.522975,0.560914039611816,1,13.3168850979335,8
122,2025-06-29 00:19:08.02632,2025-06-29 00:19:08.527304,0.500923156738281,0,6.48561811123606,8
121,2025-06-29 00:19:08.015315,2025-06-29 00:19:08.551902,0.536473035812378,0,4.61926427311065,8
