6,2025-06-29 00:21:41.266375,2025-06-29 00:21:41.826158,0.559210062026978,1,283.400665614586,8
"b","Start.Time","Current.Time","Duration.Time.DS","DS.Rejection","DS.TS","cores"
1,2025-06-29 00:21:41.26624,2025-06-29 00:21:41.822445,0.555628061294556,1,923.111897479787,8
3,2025-06-29 00:21:41.266251,2025-06-29 00:21:41.850089,0.583219051361084,1,2308.28682974875,8
5,2025-06-29 00:21:41.266902,2025-06-29 00:21:41.855771,0.588296175003052,1,312.611741895544,8
4,2025-06-29 00:21:41.266943,2025-06-29 00:21:41.864271,0.596663951873779,1,9122.62961424729,8
7,2025-06-29 00:21:41.267219,2025-06-29 00:21:41.865678,0.597830057144165,1,313.2530160496,8
2,2025-06-29 00:21:41.26624,2025-06-29 00:21:41.869429,0.602591037750244,1,6738.81130076342,8
13,2025-06-29 00:21:41.908043,2025-06-29 00:21:42.514607,0.606440782546997,1,168.506661921624,8
12,2025-06-29 00:21:41.908763,2025-06-29 00:21:42.52491,0.616092920303345,1,809.488670202732,8
14,2025-06-29 00:21:41.931822,2025-06-29 00:21:42.527719,0.595843076705933,1,106.939752348356,8
9,2025-06-29 00:21:41.880702,2025-06-29 00:21:42.528861,0.648096799850464,1,894.659282916366,8
8,2025-06-29 00:21:41.888061,2025-06-29 00:21:42.526936,0.638823986053467,1,861.974001308333,8
11,2025-06-29 00:21:41.913575,2025-06-29 00:21:42.543617,0.629916906356812,1,3055.17604701495,8
19,2025-06-29 00:21:42.540129,2025-06-29 00:21:42.543825,0.00364995002746582,NA,NA,8
10,2025-06-29 00:21:41.895145,2025-06-29 00:21:42.566633,0.671432971954346,1,1224.71032819247,8
16,2025-06-29 00:21:42.535366,2025-06-29 00:21:43.035042,0.499620914459229,1,4278.04923347326,8
17,2025-06-29 00:21:42.53554,2025-06-29 00:21:43.03981,0.504143953323364,1,752.197906943167,8
15,2025-06-29 00:21:42.526306,2025-06-29 00:21:43.040898,0.514533996582031,1,1477.7200797076,8
23,2025-06-29 00:21:43.043397,2025-06-29 00:21:43.049087,0.00564217567443848,NA,NA,8
21,2025-06-29 00:21:42.561294,2025-06-29 00:21:43.076865,0.515511989593506,1,2420.09269314483,8
20,2025-06-29 00:21:42.552241,2025-06-29 00:21:43.08459,0.532291889190674,1,957.903555905349,8
22,2025-06-29 00:21:42.578142,2025-06-29 00:21:43.088477,0.510274171829224,1,2078.46028183268,8
